fecha,Departamento,sector,empleos,salarios
2021-08-01,SAN MIGUEL,Construcción,,
2021-09-01,SAN MIGUEL,Construcción,,
2021-10-01,SAN MIGUEL,Construcción,,
2021-11-01,SAN MIGUEL,Construcción,,
2021-12-01,SAN MIGUEL,Construcción,,
2015-01-01,SAN MIGUEL,"Elec, gas y agua",,
2015-02-01,SAN MIGUEL,"Elec, gas y agua",,
2015-03-01,SAN MIGUEL,"Elec, gas y agua",,
2015-04-01,SAN MIGUEL,"Elec, gas y agua",,
2015-05-01,SAN MIGUEL,"Elec, gas y agua",,
2015-06-01,SAN MIGUEL,"Elec, gas y agua",,
2015-07-01,SAN MIGUEL,"Elec, gas y agua",,
2015-08-01,SAN MIGUEL,"Elec, gas y agua",,
2015-09-01,SAN MIGUEL,"Elec, gas y agua",,
2015-10-01,SAN MIGUEL,"Elec, gas y agua",,
2015-11-01,SAN MIGUEL,"Elec, gas y agua",,
2015-12-01,SAN MIGUEL,"Elec, gas y agua",,
2016-01-01,SAN MIGUEL,"Elec, gas y agua",,
2016-02-01,SAN MIGUEL,"Elec, gas y agua",,
2016-03-01,SAN MIGUEL,"Elec, gas y agua",,
2016-04-01,SAN MIGUEL,"Elec, gas y agua",,
2016-05-01,SAN MIGUEL,"Elec, gas y agua",,
2016-06-01,SAN MIGUEL,"Elec, gas y agua",,
2016-07-01,SAN MIGUEL,"Elec, gas y agua",,
2016-08-01,SAN MIGUEL,"Elec, gas y agua",,
2016-09-01,SAN MIGUEL,"Elec, gas y agua",,
2016-10-01,SAN MIGUEL,"Elec, gas y agua",,
2016-11-01,SAN MIGUEL,"Elec, gas y agua",,
2016-12-01,SAN MIGUEL,"Elec, gas y agua",,
2017-01-01,SAN MIGUEL,"Elec, gas y agua",,
2017-02-01,SAN MIGUEL,"Elec, gas y agua",,
2017-03-01,SAN MIGUEL,"Elec, gas y agua",,
2017-04-01,SAN MIGUEL,"Elec, gas y agua",,
2017-05-01,SAN MIGUEL,"Elec, gas y agua",,
2017-06-01,SAN MIGUEL,"Elec, gas y agua",,
2017-07-01,SAN MIGUEL,"Elec, gas y agua",,
2017-08-01,SAN MIGUEL,"Elec, gas y agua",,
2017-09-01,SAN MIGUEL,"Elec, gas y agua",,
2017-10-01,SAN MIGUEL,"Elec, gas y agua",,
2017-11-01,SAN MIGUEL,"Elec, gas y agua",,
2017-12-01,SAN MIGUEL,"Elec, gas y agua",,
2018-01-01,SAN MIGUEL,"Elec, gas y agua",,
2018-02-01,SAN MIGUEL,"Elec, gas y agua",,
2018-03-01,SAN MIGUEL,"Elec, gas y agua",,
2018-04-01,SAN MIGUEL,"Elec, gas y agua",,
2018-05-01,SAN MIGUEL,"Elec, gas y agua",,
2018-06-01,SAN MIGUEL,"Elec, gas y agua",,
2018-07-01,SAN MIGUEL,"Elec, gas y agua",,
2018-08-01,SAN MIGUEL,"Elec, gas y agua",,
2018-09-01,SAN MIGUEL,"Elec, gas y agua",,
2018-10-01,SAN MIGUEL,"Elec, gas y agua",,
2018-11-01,SAN MIGUEL,"Elec, gas y agua",,
2018-12-01,SAN MIGUEL,"Elec, gas y agua",,
2019-01-01,SAN MIGUEL,"Elec, gas y agua",,
2019-02-01,SAN MIGUEL,"Elec, gas y agua",,
2019-03-01,SAN MIGUEL,"Elec, gas y agua",,
2019-04-01,SAN MIGUEL,"Elec, gas y agua",,
2019-05-01,SAN MIGUEL,"Elec, gas y agua",,
2019-06-01,SAN MIGUEL,"Elec, gas y agua",,
2019-07-01,SAN MIGUEL,"Elec, gas y agua",,
2019-08-01,SAN MIGUEL,"Elec, gas y agua",,
2019-09-01,SAN MIGUEL,"Elec, gas y agua",,
2019-10-01,SAN MIGUEL,"Elec, gas y agua",,
2019-11-01,SAN MIGUEL,"Elec, gas y agua",,
2019-12-01,SAN MIGUEL,"Elec, gas y agua",,
2020-01-01,SAN MIGUEL,"Elec, gas y agua",,
2020-02-01,SAN MIGUEL,"Elec, gas y agua",,
2020-03-01,SAN MIGUEL,"Elec, gas y agua",,
2020-04-01,SAN MIGUEL,"Elec, gas y agua",,
2020-05-01,SAN MIGUEL,"Elec, gas y agua",,
2020-06-01,SAN MIGUEL,"Elec, gas y agua",,
2020-07-01,SAN MIGUEL,"Elec, gas y agua",,
2020-08-01,SAN MIGUEL,"Elec, gas y agua",,
2020-09-01,SAN MIGUEL,"Elec, gas y agua",,
2020-10-01,SAN MIGUEL,"Elec, gas y agua",,
2020-11-01,SAN MIGUEL,"Elec, gas y agua",,
2020-12-01,SAN MIGUEL,"Elec, gas y agua",,
2021-01-01,SAN MIGUEL,"Elec, gas y agua",,
2021-02-01,SAN MIGUEL,"Elec, gas y agua",,
2021-03-01,SAN MIGUEL,"Elec, gas y agua",,
2021-04-01,SAN MIGUEL,"Elec, gas y agua",,
2021-05-01,SAN MIGUEL,"Elec, gas y agua",,
2021-06-01,SAN MIGUEL,"Elec, gas y agua",,
2021-07-01,SAN MIGUEL,"Elec, gas y agua",,
2021-08-01,SAN MIGUEL,"Elec, gas y agua",,
2021-09-01,SAN MIGUEL,"Elec, gas y agua",,
2021-10-01,SAN MIGUEL,"Elec, gas y agua",,
2021-11-01,SAN MIGUEL,"Elec, gas y agua",,
2021-12-01,SAN MIGUEL,"Elec, gas y agua",,
2015-01-01,SAN MIGUEL,Industria,,
2015-02-01,SAN MIGUEL,Industria,,
2015-03-01,SAN MIGUEL,Industria,,
2015-04-01,SAN MIGUEL,Industria,,
2015-05-01,SAN MIGUEL,Industria,,
2015-06-01,SAN MIGUEL,Industria,,
2015-07-01,SAN MIGUEL,Industria,,
2015-08-01,SAN MIGUEL,Industria,,
2015-09-01,SAN MIGUEL,Industria,,
2015-10-01,SAN MIGUEL,Industria,,
2015-11-01,SAN MIGUEL,Industria,,
2015-12-01,SAN MIGUEL,Industria,,
2016-01-01,SAN MIGUEL,Industria,,
2016-02-01,SAN MIGUEL,Industria,,
2016-03-01,SAN MIGUEL,Industria,,
2016-04-01,SAN MIGUEL,Industria,,
2016-05-01,SAN MIGUEL,Industria,,
2016-06-01,SAN MIGUEL,Industria,,
2016-07-01,SAN MIGUEL,Industria,,
2016-08-01,SAN MIGUEL,Industria,,
2016-09-01,SAN MIGUEL,Industria,,
2016-10-01,SAN MIGUEL,Industria,,
2016-11-01,SAN MIGUEL,Industria,,
2016-12-01,SAN MIGUEL,Industria,,
2017-01-01,SAN MIGUEL,Industria,,
2017-02-01,SAN MIGUEL,Industria,,
2017-03-01,SAN MIGUEL,Industria,,
2017-04-01,SAN MIGUEL,Industria,,
2017-05-01,SAN MIGUEL,Industria,,
2017-06-01,SAN MIGUEL,Industria,,
2017-07-01,SAN MIGUEL,Industria,,
2017-08-01,SAN MIGUEL,Industria,,
2017-09-01,SAN MIGUEL,Industria,,
2017-10-01,SAN MIGUEL,Industria,,
2017-11-01,SAN MIGUEL,Industria,,
2017-12-01,SAN MIGUEL,Industria,,
2018-01-01,SAN MIGUEL,Industria,,
2018-02-01,SAN MIGUEL,Industria,,
2018-03-01,SAN MIGUEL,Industria,,
2018-04-01,SAN MIGUEL,Industria,,
2018-05-01,SAN MIGUEL,Industria,,
2018-06-01,SAN MIGUEL,Industria,,
2018-07-01,SAN MIGUEL,Industria,,
2018-08-01,SAN MIGUEL,Industria,,
2018-09-01,SAN MIGUEL,Industria,,
2018-10-01,SAN MIGUEL,Industria,,
2018-11-01,SAN MIGUEL,Industria,,
2018-12-01,SAN MIGUEL,Industria,,
2019-01-01,SAN MIGUEL,Industria,,
2019-02-01,SAN MIGUEL,Industria,,
2019-03-01,SAN MIGUEL,Industria,,
2019-04-01,SAN MIGUEL,Industria,,
2019-05-01,SAN MIGUEL,Industria,,
2019-06-01,SAN MIGUEL,Industria,,
2019-07-01,SAN MIGUEL,Industria,,
2019-08-01,SAN MIGUEL,Industria,,
2019-09-01,SAN MIGUEL,Industria,,
2019-10-01,SAN MIGUEL,Industria,,
2019-11-01,SAN MIGUEL,Industria,,
2019-12-01,SAN MIGUEL,Industria,,
2020-01-01,SAN MIGUEL,Industria,,
2020-02-01,SAN MIGUEL,Industria,,
2020-03-01,SAN MIGUEL,Industria,,
2020-04-01,SAN MIGUEL,Industria,,
2020-05-01,SAN MIGUEL,Industria,,
2020-06-01,SAN MIGUEL,Industria,,
2020-07-01,SAN MIGUEL,Industria,,
2020-08-01,SAN MIGUEL,Industria,,
2020-09-01,SAN MIGUEL,Industria,,
2020-10-01,SAN MIGUEL,Industria,,
2020-11-01,SAN MIGUEL,Industria,,
2020-12-01,SAN MIGUEL,Industria,,
2021-01-01,SAN MIGUEL,Industria,,
2021-02-01,SAN MIGUEL,Industria,,
2021-03-01,SAN MIGUEL,Industria,,
2021-04-01,SAN MIGUEL,Industria,,
2021-05-01,SAN MIGUEL,Industria,,
2021-06-01,SAN MIGUEL,Industria,,
2021-07-01,SAN MIGUEL,Industria,,
2021-08-01,SAN MIGUEL,Industria,,
2021-09-01,SAN MIGUEL,Industria,,
2021-10-01,SAN MIGUEL,Industria,,
2021-11-01,SAN MIGUEL,Industria,,
2021-12-01,SAN MIGUEL,Industria,,
2015-01-01,SAN MIGUEL,"Agricultura, ganadería y pesca",196.0,6234.3974609375
2015-02-01,SAN MIGUEL,"Agricultura, ganadería y pesca",190.0,6181.08203125
2015-03-01,SAN MIGUEL,"Agricultura, ganadería y pesca",199.0,6137.78662109375
2015-04-01,SAN MIGUEL,"Agricultura, ganadería y pesca",183.0,6325.9189453125
2015-05-01,SAN MIGUEL,"Agricultura, ganadería y pesca",186.0,6467.31005859375
2015-06-01,SAN MIGUEL,"Agricultura, ganadería y pesca",186.0,9502.7890625
2015-07-01,SAN MIGUEL,"Agricultura, ganadería y pesca",185.0,6331.27978515625
2015-08-01,SAN MIGUEL,"Agricultura, ganadería y pesca",182.0,6431.4912109375
2015-09-01,SAN MIGUEL,"Agricultura, ganadería y pesca",176.0,7125.79296875
2015-10-01,SAN MIGUEL,"Agricultura, ganadería y pesca",206.0,6366.42626953125
2015-11-01,SAN MIGUEL,"Agricultura, ganadería y pesca",206.0,6581.3056640625
2015-12-01,SAN MIGUEL,"Agricultura, ganadería y pesca",172.0,12634.9736328125
2016-01-01,SAN MIGUEL,"Agricultura, ganadería y pesca",130.0,7392.84716796875
2016-02-01,SAN MIGUEL,"Agricultura, ganadería y pesca",128.0,7649.482421875
2016-03-01,SAN MIGUEL,"Agricultura, ganadería y pesca",134.0,6953.3115234375
2016-04-01,SAN MIGUEL,"Agricultura, ganadería y pesca",129.0,7079.89013671875
2016-05-01,SAN MIGUEL,"Agricultura, ganadería y pesca",130.0,7203.6474609375
2016-06-01,SAN MIGUEL,"Agricultura, ganadería y pesca",124.0,11100.8505859375
2016-07-01,SAN MIGUEL,"Agricultura, ganadería y pesca",123.0,7633.74609375
2016-08-01,SAN MIGUEL,"Agricultura, ganadería y pesca",124.0,8415.609375
2016-09-01,SAN MIGUEL,"Agricultura, ganadería y pesca",120.0,8701.7080078125
2016-10-01,SAN MIGUEL,"Agricultura, ganadería y pesca",177.0,8817.572265625
2016-11-01,SAN MIGUEL,"Agricultura, ganadería y pesca",119.0,10089.1220703125
2016-12-01,SAN MIGUEL,"Agricultura, ganadería y pesca",123.0,15213.5634765625
2017-01-01,SAN MIGUEL,"Agricultura, ganadería y pesca",225.0,12108.33203125
2017-02-01,SAN MIGUEL,"Agricultura, ganadería y pesca",221.0,12218.2119140625
2017-03-01,SAN MIGUEL,"Agricultura, ganadería y pesca",219.0,12670.7666015625
2017-04-01,SAN MIGUEL,"Agricultura, ganadería y pesca",218.0,11688.4697265625
2017-05-01,SAN MIGUEL,"Agricultura, ganadería y pesca",214.0,11268.1337890625
2017-06-01,SAN MIGUEL,"Agricultura, ganadería y pesca",214.0,18729.5859375
2017-07-01,SAN MIGUEL,"Agricultura, ganadería y pesca",214.0,12015.30859375
2017-08-01,SAN MIGUEL,"Agricultura, ganadería y pesca",215.0,12254.44921875
2017-09-01,SAN MIGUEL,"Agricultura, ganadería y pesca",205.0,12499.0146484375
2017-10-01,SAN MIGUEL,"Agricultura, ganadería y pesca",208.0,17191.90234375
2017-11-01,SAN MIGUEL,"Agricultura, ganadería y pesca",200.0,13848.275390625
2017-12-01,SAN MIGUEL,"Agricultura, ganadería y pesca",190.0,24667.525390625
2018-01-01,SAN MIGUEL,"Agricultura, ganadería y pesca",203.0,14676.4716796875
2018-02-01,SAN MIGUEL,"Agricultura, ganadería y pesca",204.0,15076.2412109375
2018-03-01,SAN MIGUEL,"Agricultura, ganadería y pesca",202.0,14791.4189453125
2018-04-01,SAN MIGUEL,"Agricultura, ganadería y pesca",205.0,14933.0009765625
2018-05-01,SAN MIGUEL,"Agricultura, ganadería y pesca",209.0,14214.41015625
2018-06-01,SAN MIGUEL,"Agricultura, ganadería y pesca",202.0,22062.0859375
2018-07-01,SAN MIGUEL,"Agricultura, ganadería y pesca",205.0,14396.6396484375
2018-08-01,SAN MIGUEL,"Agricultura, ganadería y pesca",202.0,14977.103515625
2018-09-01,SAN MIGUEL,"Agricultura, ganadería y pesca",199.0,18679.099609375
2018-10-01,SAN MIGUEL,"Agricultura, ganadería y pesca",208.0,17245.46875
2018-11-01,SAN MIGUEL,"Agricultura, ganadería y pesca",206.0,17068.517578125
2018-12-01,SAN MIGUEL,"Agricultura, ganadería y pesca",204.0,27367.873046875
2019-01-01,SAN MIGUEL,"Agricultura, ganadería y pesca",156.0,17179.400390625
2019-02-01,SAN MIGUEL,"Agricultura, ganadería y pesca",157.0,16308.6337890625
2019-03-01,SAN MIGUEL,"Agricultura, ganadería y pesca",157.0,20701.580078125
2019-04-01,SAN MIGUEL,"Agricultura, ganadería y pesca",156.0,19258.123046875
2019-05-01,SAN MIGUEL,"Agricultura, ganadería y pesca",167.0,17190.705078125
2019-06-01,SAN MIGUEL,"Agricultura, ganadería y pesca",166.0,26968.130859375
2019-07-01,SAN MIGUEL,"Agricultura, ganadería y pesca",169.0,16973.486328125
2019-08-01,SAN MIGUEL,"Agricultura, ganadería y pesca",158.0,23183.833984375
2019-09-01,SAN MIGUEL,"Agricultura, ganadería y pesca",152.0,23378.19140625
2019-10-01,SAN MIGUEL,"Agricultura, ganadería y pesca",153.0,25751.2578125
2019-11-01,SAN MIGUEL,"Agricultura, ganadería y pesca",151.0,24945.408203125
2019-12-01,SAN MIGUEL,"Agricultura, ganadería y pesca",148.0,39228.85546875
2020-01-01,SAN MIGUEL,"Agricultura, ganadería y pesca",152.0,25310.69921875
2020-02-01,SAN MIGUEL,"Agricultura, ganadería y pesca",152.0,29354.396484375
2020-03-01,SAN MIGUEL,"Agricultura, ganadería y pesca",161.0,28738.275390625
2020-04-01,SAN MIGUEL,"Agricultura, ganadería y pesca",150.0,29509.845703125
2020-05-01,SAN MIGUEL,"Agricultura, ganadería y pesca",140.0,31712.94921875
2020-06-01,SAN MIGUEL,"Agricultura, ganadería y pesca",143.0,46754.765625
2020-07-01,SAN MIGUEL,"Agricultura, ganadería y pesca",143.0,34201.890625
2020-08-01,SAN MIGUEL,"Agricultura, ganadería y pesca",138.0,32533.7734375
2020-09-01,SAN MIGUEL,"Agricultura, ganadería y pesca",137.0,34004.57421875
2020-10-01,SAN MIGUEL,"Agricultura, ganadería y pesca",133.0,38154.8828125
2020-11-01,SAN MIGUEL,"Agricultura, ganadería y pesca",132.0,39219.078125
2020-12-01,SAN MIGUEL,"Agricultura, ganadería y pesca",130.0,60767.20703125
2021-01-01,SAN MIGUEL,"Agricultura, ganadería y pesca",128.0,39531.24609375
2021-02-01,SAN MIGUEL,"Agricultura, ganadería y pesca",131.0,42545.58984375
2021-03-01,SAN MIGUEL,"Agricultura, ganadería y pesca",126.0,43654.8671875
2021-04-01,SAN MIGUEL,"Agricultura, ganadería y pesca",128.0,41706.234375
2021-05-01,SAN MIGUEL,"Agricultura, ganadería y pesca",130.0,43334.234375
2021-06-01,SAN MIGUEL,"Agricultura, ganadería y pesca",137.0,61060.94140625
2021-07-01,SAN MIGUEL,"Agricultura, ganadería y pesca",144.0,41371.26953125
2021-08-01,SAN MIGUEL,"Agricultura, ganadería y pesca",147.0,52393.51171875
2021-09-01,SAN MIGUEL,"Agricultura, ganadería y pesca",153.0,46053.83984375
2021-10-01,SAN MIGUEL,"Agricultura, ganadería y pesca",169.0,51307.7421875
2021-11-01,SAN MIGUEL,"Agricultura, ganadería y pesca",167.0,51034.265625
2021-12-01,SAN MIGUEL,"Agricultura, ganadería y pesca",162.0,84030.84375
2015-01-01,SAN ROQUE,Servicios,46.0,10676.005859375
2015-02-01,SAN ROQUE,Servicios,44.0,12294.98828125
2015-03-01,SAN ROQUE,Servicios,44.0,10699.9384765625
2015-04-01,SAN ROQUE,Servicios,46.0,10555.642578125
2015-05-01,SAN ROQUE,Servicios,45.0,11088.013671875
2015-06-01,SAN ROQUE,Servicios,45.0,21738.1796875
2015-07-01,SAN ROQUE,Servicios,46.0,11208.8818359375
2015-08-01,SAN ROQUE,Servicios,46.0,11400.6572265625
2015-09-01,SAN ROQUE,Servicios,49.0,11172.2841796875
2015-10-01,SAN ROQUE,Servicios,49.0,10851.44921875
2015-11-01,SAN ROQUE,Servicios,48.0,13565.8896484375
2015-12-01,SAN ROQUE,Servicios,46.0,17869.67578125
2016-01-01,SAN ROQUE,Servicios,48.0,15186.9052734375
2016-02-01,SAN ROQUE,Servicios,50.0,12065.4248046875
2016-03-01,SAN ROQUE,Servicios,50.0,12764.6650390625
2016-04-01,SAN ROQUE,Servicios,45.0,13842.17578125
2016-05-01,SAN ROQUE,Servicios,45.0,18471.66015625
2016-06-01,SAN ROQUE,Servicios,45.0,23111.326171875
2016-07-01,SAN ROQUE,Servicios,46.0,14466.4072265625
2016-08-01,SAN ROQUE,Servicios,47.0,15159.4345703125
2016-09-01,SAN ROQUE,Servicios,49.0,16236.4501953125
2016-10-01,SAN ROQUE,Servicios,50.0,15798.2890625
2016-11-01,SAN ROQUE,Servicios,49.0,18843.142578125
2016-12-01,SAN ROQUE,Servicios,47.0,27177.8359375
2017-01-01,SAN ROQUE,Servicios,48.0,21004.185546875
2017-02-01,SAN ROQUE,Servicios,49.0,19556.556640625
2017-03-01,SAN ROQUE,Servicios,47.0,21195.513671875
2017-04-01,SAN ROQUE,Servicios,47.0,19466.849609375
2017-05-01,SAN ROQUE,Servicios,47.0,19831.583984375
2017-06-01,SAN ROQUE,Servicios,47.0,30216.9453125
2017-07-01,SAN ROQUE,Servicios,48.0,19598.76953125
2017-08-01,SAN ROQUE,Servicios,48.0,19532.3984375
2017-09-01,SAN ROQUE,Servicios,47.0,18978.166015625
2017-10-01,SAN ROQUE,Servicios,46.0,21564.21484375
2017-11-01,SAN ROQUE,Servicios,46.0,25578.0
2017-12-01,SAN ROQUE,Servicios,44.0,34698.2265625
2018-01-01,SAN ROQUE,Servicios,40.0,28130.189453125
2018-02-01,SAN ROQUE,Servicios,41.0,25121.77734375
2018-03-01,SAN ROQUE,Servicios,41.0,23107.25
2018-04-01,SAN ROQUE,Servicios,41.0,25460.248046875
2018-05-01,SAN ROQUE,Servicios,41.0,29979.71875
2018-06-01,SAN ROQUE,Servicios,41.0,39712.48046875
2018-07-01,SAN ROQUE,Servicios,43.0,30633.9921875
2018-08-01,SAN ROQUE,Servicios,43.0,25617.021484375
2018-09-01,SAN ROQUE,Servicios,45.0,26286.248046875
2018-10-01,SAN ROQUE,Servicios,45.0,28080.375
2018-11-01,SAN ROQUE,Servicios,45.0,36636.12890625
2018-12-01,SAN ROQUE,Servicios,45.0,47734.78125
2019-01-01,SAN ROQUE,Servicios,43.0,36233.38671875
2019-02-01,SAN ROQUE,Servicios,43.0,36228.6015625
2019-03-01,SAN ROQUE,Servicios,45.0,34705.546875
2019-04-01,SAN ROQUE,Servicios,45.0,35251.41796875
2019-05-01,SAN ROQUE,Servicios,44.0,48062.8671875
2019-06-01,SAN ROQUE,Servicios,44.0,48235.09765625
2019-07-01,SAN ROQUE,Servicios,45.0,36647.65234375
2019-08-01,SAN ROQUE,Servicios,45.0,36022.21875
2019-09-01,SAN ROQUE,Servicios,45.0,36048.78125
2019-10-01,SAN ROQUE,Servicios,45.0,40107.15625
2019-11-01,SAN ROQUE,Servicios,45.0,50498.18359375
2019-12-01,SAN ROQUE,Servicios,45.0,61538.4765625
2020-01-01,SAN ROQUE,Servicios,44.0,45572.93359375
2020-02-01,SAN ROQUE,Servicios,44.0,45686.4375
2020-03-01,SAN ROQUE,Servicios,44.0,46991.87890625
2020-04-01,SAN ROQUE,Servicios,42.0,49212.453125
2020-05-01,SAN ROQUE,Servicios,41.0,48485.81640625
2020-06-01,SAN ROQUE,Servicios,41.0,69972.8046875
2020-07-01,SAN ROQUE,Servicios,41.0,54538.47265625
2020-08-01,SAN ROQUE,Servicios,41.0,50191.58984375
2020-09-01,SAN ROQUE,Servicios,41.0,50560.68359375
2020-10-01,SAN ROQUE,Servicios,41.0,53304.39453125
2020-11-01,SAN ROQUE,Servicios,41.0,72629.296875
2020-12-01,SAN ROQUE,Servicios,42.0,87285.78125
2021-01-01,SAN ROQUE,Servicios,42.0,57859.9296875
2021-02-01,SAN ROQUE,Servicios,43.0,64251.35546875
2021-03-01,SAN ROQUE,Servicios,41.0,60660.171875
2021-04-01,SAN ROQUE,Servicios,41.0,65766.8515625
2021-05-01,SAN ROQUE,Servicios,40.0,69335.046875
2021-06-01,SAN ROQUE,Servicios,40.0,99853.40625
2021-07-01,SAN ROQUE,Servicios,40.0,69425.9140625
2021-08-01,SAN ROQUE,Servicios,40.0,72911.15625
2021-09-01,SAN ROQUE,Servicios,40.0,76786.3671875
2021-10-01,SAN ROQUE,Servicios,41.0,79515.796875
2021-11-01,SAN ROQUE,Servicios,43.0,96342.6484375
2021-12-01,SAN ROQUE,Servicios,44.0,122099.6328125
2015-01-01,SAN ROQUE,Comercio,51.0,7196.48876953125
2015-02-01,SAN ROQUE,Comercio,51.0,6547.232421875
2015-03-01,SAN ROQUE,Comercio,51.0,6434.94873046875
2015-04-01,SAN ROQUE,Comercio,55.0,6281.4970703125
2015-05-01,SAN ROQUE,Comercio,54.0,7721.71875
2015-06-01,SAN ROQUE,Comercio,57.0,10368.84765625
2015-07-01,SAN ROQUE,Comercio,63.0,7174.95751953125
2015-08-01,SAN ROQUE,Comercio,64.0,7514.76171875
2015-09-01,SAN ROQUE,Comercio,62.0,7445.51318359375
2015-10-01,SAN ROQUE,Comercio,63.0,7313.6103515625
2015-11-01,SAN ROQUE,Comercio,63.0,7709.181640625
2015-12-01,SAN ROQUE,Comercio,64.0,11670.0673828125
2016-01-01,SAN ROQUE,Comercio,64.0,8254.8818359375
2016-02-01,SAN ROQUE,Comercio,66.0,8173.134765625
2016-03-01,SAN ROQUE,Comercio,67.0,7765.25146484375
2016-04-01,SAN ROQUE,Comercio,66.0,9498.7255859375
2016-05-01,SAN ROQUE,Comercio,68.0,9331.9345703125
2016-06-01,SAN ROQUE,Comercio,69.0,13544.6455078125
2016-07-01,SAN ROQUE,Comercio,68.0,9202.3076171875
2016-08-01,SAN ROQUE,Comercio,69.0,9410.8701171875
2016-09-01,SAN ROQUE,Comercio,70.0,9334.1865234375
2016-10-01,SAN ROQUE,Comercio,69.0,10186.9892578125
2016-11-01,SAN ROQUE,Comercio,68.0,10458.1171875
2016-12-01,SAN ROQUE,Comercio,70.0,15105.19140625
2017-01-01,SAN ROQUE,Comercio,68.0,11303.14453125
2017-02-01,SAN ROQUE,Comercio,68.0,11258.9013671875
2017-03-01,SAN ROQUE,Comercio,69.0,11358.7939453125
2017-04-01,SAN ROQUE,Comercio,68.0,11784.31640625
2017-05-01,SAN ROQUE,Comercio,68.0,12095.3837890625
2017-06-01,SAN ROQUE,Comercio,69.0,17066.66796875
2017-07-01,SAN ROQUE,Comercio,70.0,12630.7294921875
2017-08-01,SAN ROQUE,Comercio,75.0,12377.44140625
2017-09-01,SAN ROQUE,Comercio,75.0,12632.5341796875
2017-10-01,SAN ROQUE,Comercio,74.0,12836.0234375
2017-11-01,SAN ROQUE,Comercio,74.0,12792.236328125
2017-12-01,SAN ROQUE,Comercio,82.0,17478.36328125
2018-01-01,SAN ROQUE,Comercio,85.0,12962.94921875
2018-02-01,SAN ROQUE,Comercio,83.0,12708.0947265625
2018-03-01,SAN ROQUE,Comercio,83.0,12289.0185546875
2018-04-01,SAN ROQUE,Comercio,82.0,13485.6533203125
2018-05-01,SAN ROQUE,Comercio,81.0,13913.1435546875
2018-06-01,SAN ROQUE,Comercio,80.0,19823.55078125
2018-07-01,SAN ROQUE,Comercio,80.0,14871.7861328125
2018-08-01,SAN ROQUE,Comercio,83.0,15309.6533203125
2018-09-01,SAN ROQUE,Comercio,82.0,15457.5888671875
2018-10-01,SAN ROQUE,Comercio,84.0,16250.7802734375
2018-11-01,SAN ROQUE,Comercio,82.0,17350.81640625
2018-12-01,SAN ROQUE,Comercio,80.0,24161.283203125
2019-01-01,SAN ROQUE,Comercio,92.0,18250.845703125
2019-02-01,SAN ROQUE,Comercio,95.0,18091.912109375
2019-03-01,SAN ROQUE,Comercio,93.0,18703.9609375
2019-04-01,SAN ROQUE,Comercio,94.0,18718.5703125
2019-05-01,SAN ROQUE,Comercio,93.0,19093.60546875
2019-06-01,SAN ROQUE,Comercio,92.0,28328.50390625
2019-07-01,SAN ROQUE,Comercio,95.0,19891.822265625
2019-08-01,SAN ROQUE,Comercio,95.0,20246.125
2019-09-01,SAN ROQUE,Comercio,94.0,21449.865234375
2019-10-01,SAN ROQUE,Comercio,92.0,23631.578125
2019-11-01,SAN ROQUE,Comercio,91.0,22928.509765625
2019-12-01,SAN ROQUE,Comercio,91.0,33321.7421875
2020-01-01,SAN ROQUE,Comercio,91.0,25769.154296875
2020-02-01,SAN ROQUE,Comercio,89.0,26614.876953125
2020-03-01,SAN ROQUE,Comercio,90.0,27917.501953125
2020-04-01,SAN ROQUE,Comercio,89.0,28638.306640625
2020-05-01,SAN ROQUE,Comercio,89.0,28477.564453125
2020-06-01,SAN ROQUE,Comercio,89.0,41804.8828125
2020-07-01,SAN ROQUE,Comercio,87.0,29280.240234375
2020-08-01,SAN ROQUE,Comercio,96.0,28719.208984375
2020-09-01,SAN ROQUE,Comercio,100.0,29078.591796875
2020-10-01,SAN ROQUE,Comercio,99.0,31352.478515625
2020-11-01,SAN ROQUE,Comercio,95.0,32055.310546875
2020-12-01,SAN ROQUE,Comercio,91.0,46508.1015625
2021-01-01,SAN ROQUE,Comercio,89.0,32531.171875
2021-02-01,SAN ROQUE,Comercio,91.0,34159.21484375
2021-03-01,SAN ROQUE,Comercio,90.0,34781.6796875
2021-04-01,SAN ROQUE,Comercio,90.0,36199.54296875
2021-05-01,SAN ROQUE,Comercio,92.0,38871.02734375
2021-06-01,SAN ROQUE,Comercio,92.0,57319.69140625
2021-07-01,SAN ROQUE,Comercio,92.0,39236.171875
2021-08-01,SAN ROQUE,Comercio,89.0,42594.2265625
2021-09-01,SAN ROQUE,Comercio,88.0,43143.7109375
2021-10-01,SAN ROQUE,Comercio,91.0,43514.21484375
2021-11-01,SAN ROQUE,Comercio,92.0,44929.04296875
2021-12-01,SAN ROQUE,Comercio,91.0,65908.9375
2015-01-01,SAN ROQUE,Construcción,,
2015-02-01,SAN ROQUE,Construcción,,
2015-03-01,SAN ROQUE,Construcción,,
2015-04-01,SAN ROQUE,Construcción,,
2015-05-01,SAN ROQUE,Construcción,,
2015-06-01,SAN ROQUE,Construcción,,
2015-07-01,SAN ROQUE,Construcción,,
2015-08-01,SAN ROQUE,Construcción,,
2015-09-01,SAN ROQUE,Construcción,,
2015-10-01,SAN ROQUE,Construcción,,
2015-11-01,SAN ROQUE,Construcción,,
2015-12-01,SAN ROQUE,Construcción,,
2016-01-01,SAN ROQUE,Construcción,,
